media_id,title,genres,release_date,avg_rating,duration,budget,revenue,nominations,age_classification,media_type,create_time,update_time
8ed898bb-8fd4-4d4e-b228-b8d176eb8c31,Listen attention reason,"['Action', 'Mystery', 'Drama']",2007-10-03,2.9,109,240831061.54,1611331980.29,"[""Critics' Choice"", 'SAG']",G,Movie,2025-02-26,2025-02-26
84f1e90c-6792-45f8-8d89-21efa02b3dd6,Throughout run all,"['Thriller', 'Action']",1984-12-13,6.5,151,247034133.3,1837947759.66,[],PG,Movie,2025-02-26,2025-02-26
4ea84531-6bdc-4273-8285-65fd42fee50e,None special production box,"['Thriller', 'Horror']",2019-11-14,9.6,84,134944548.14,1197403096.61,"['Independent Spirit', 'Emmy']",PG-13,Movie,2025-02-26,2025-02-26
53895734-4c17-4cbd-85ba-29bbc475abc9,Professional blue market,"['Comedy', 'Thriller']",2000-07-31,5.9,129,134303581.28,1143645766.52,[],R,Movie,2025-02-26,2025-02-26
7103e1c2-9876-4072-98ac-9855670c848f,Popular cut room,"['Mystery', 'Thriller']",1977-03-13,8.2,170,247344049.23,1150593402.19,"['SAG', 'Independent Spirit', ""Critics' Choice"", 'Oscar']",PG,Movie,2025-02-26,2025-02-26
0bf0214a-9d03-4473-b3f7-3cab57e9996f,Trouble,['Thriller'],1981-06-13,3.1,132,258049668.23,1272040615.94,[],G,Movie,2025-02-26,2025-02-26
aa20be69-b859-462d-9c3f-bc114744c2f5,Gun but,"['Comedy', 'Mystery', 'Animation']",2013-12-01,3.3,131,17297338.27,512514686.65,"[""Critics' Choice"", 'BAFTA', 'Emmy']",PG,Movie,2025-02-26,2025-02-26
c7b62a87-a10a-4d81-9e11-78889e6455e6,Entire team,"['Action', 'Sci-Fi']",1981-04-30,8.6,171,226094784.4,1263183087.63,"[""Critics' Choice"", 'Independent Spirit']",NC-17,Movie,2025-02-26,2025-02-26
754121b4-3338-4261-9f8a-5b2417d941ff,Simple it,"['Mystery', 'Drama']",2000-10-13,8.3,120,193733743.94,482214970.57,"['Oscar', 'Golden Globe', ""Critics' Choice"", 'Emmy']",R,Movie,2025-02-26,2025-02-26
2db464ef-d4da-4a82-8983-686616042b42,System follow,"['Mystery', 'Animation']",1987-06-12,7.8,116,283793899.99,508983582.15,"['Emmy', 'Golden Globe', 'Oscar']",G,Movie,2025-02-26,2025-02-26
0272a451-2c29-43f7-a108-dccf3fa20057,Affect sister several,['Adventure'],2006-10-06,3.7,128,66686500.35,152411963.67,"['SAG', 'Emmy', 'Golden Globe']",NC-17,Movie,2025-02-26,2025-02-26
4d88fb67-c674-4d91-ae14-2fbb64b658c5,Must successful raise,"['Fantasy', 'Animation']",2001-08-15,7.9,164,174013403.14,1843295870.94,"['Emmy', 'SAG']",NC-17,Movie,2025-02-26,2025-02-26
109871ba-ac8f-4cb2-94c1-29113ab20251,Another body,['Drama'],2003-01-27,8.0,88,147518330.64,1354214507.14,"['BAFTA', 'Oscar', 'Emmy']",R,Movie,2025-02-26,2025-02-26
239b7c0a-e8c6-4081-a469-d5272ab28219,Recognize professor,"['Mystery', 'Adventure']",1989-09-29,3.6,156,214997618.73,1177623972.54,[],G,Movie,2025-02-26,2025-02-26
897619fc-79a1-452c-98b2-8b6af709b29b,Authority mind third,['Horror'],2002-01-30,1.1,153,178170871.77,1446334029.85,"['BAFTA', 'Oscar']",R,Movie,2025-02-26,2025-02-26
16a09e1d-d4ef-42fa-a6a1-1c4dadd91bb4,Floor,['Comedy'],1986-07-07,2.9,149,238665063.08,1996897941.61,"['Independent Spirit', 'Emmy', 'Golden Globe', 'BAFTA']",NC-17,Movie,2025-02-26,2025-02-26
5bf30e83-9b5d-4e7f-97ae-f631b21a63b7,Address political sing,"['Sci-Fi', 'Thriller', 'Action']",1983-08-15,8.8,89,113044975.73,1750500058.43,"['BAFTA', 'Independent Spirit', 'Oscar', ""Critics' Choice""]",NC-17,Movie,2025-02-26,2025-02-26
9eb5f372-5727-4cd2-b1f4-6aeb81e8946c,Perhaps beyond,['Sci-Fi'],2006-02-15,8.5,141,244089203.58,1980395997.08,"['BAFTA', 'SAG']",G,Movie,2025-02-26,2025-02-26
4ea4aeeb-efba-4934-9c93-8b03b7eee74d,Machine outside section,"['Horror', 'Action', 'Comedy']",2001-11-06,2.5,161,118583628.52,47071475.11,"['Independent Spirit', 'SAG']",PG,Movie,2025-02-26,2025-02-26
5eb04f5d-3416-46c1-8bbd-56e68745c94d,Only,"['Horror', 'Fantasy']",1983-09-24,1.6,124,239882321.58,951929453.46,['Oscar'],PG-13,Movie,2025-02-26,2025-02-26
49999c6c-2cb5-4f72-8c6d-d2f4e039245e,Pick,"['Mystery', 'Action']",2010-08-02,8.4,143,138462849.39,1532727466.07,['Oscar'],NC-17,Movie,2025-02-26,2025-02-26
4c3c5fbc-49dd-481a-a983-541c9877dcae,Speech manager,"['Mystery', 'Drama']",1996-07-14,5.6,156,127217036.53,1777763543.61,"[""Critics' Choice""]",PG,Movie,2025-02-26,2025-02-26
c5a7d57c-4d44-40b4-b6a0-582fb6a637c8,Camera role,['Drama'],2024-08-20,4.9,81,215179898.67,1743944461.59,[],NC-17,Movie,2025-02-26,2025-02-26
81b38632-0a19-4145-a888-ba2b451ff7e8,Fear race mouth,"['Adventure', 'Thriller']",1984-06-18,4.5,144,264262822.86,25005475.36,"['Oscar', 'BAFTA', 'Independent Spirit']",PG-13,Movie,2025-02-26,2025-02-26
070bee81-85bf-448f-92b6-56f638ce555a,Strategy health matter,"['Thriller', 'Action', 'Drama']",2001-02-01,2.5,169,293058526.84,811178428.24,"['Emmy', 'Golden Globe', 'SAG']",R,Movie,2025-02-26,2025-02-26
21a5c1be-dcf6-4dbf-91da-2a319867611d,Message teach,['Horror'],2006-06-04,10.0,157,245102644.42,873670538.23,"[""Critics' Choice""]",NC-17,Movie,2025-02-26,2025-02-26
0129ce37-7962-4345-b63d-6785224a1884,Meeting serve hear,['Comedy'],2002-02-28,9.0,106,68715969.95,436896306.98,['SAG'],NC-17,Movie,2025-02-26,2025-02-26
5e1fa83b-634e-4a70-8126-8ef1467b82bd,Maintain ready herself,"['Sci-Fi', 'Action']",1996-03-06,3.7,81,286413784.04,1890430269.78,"['Emmy', 'SAG', 'Independent Spirit', 'Oscar']",G,Movie,2025-02-26,2025-02-26
c7707f0e-bc85-4509-9829-883fbecf51c6,I threat,['Horror'],1979-03-30,3.2,108,289514095.05,1253002714.34,"['SAG', ""Critics' Choice"", 'Independent Spirit']",R,Movie,2025-02-26,2025-02-26
81dd2c7b-c126-47c4-b212-ae5132d9581a,Everything four,"['Fantasy', 'Sci-Fi']",1996-06-05,5.5,98,249247777.2,1993406238.3,"['Emmy', 'Oscar']",NC-17,Movie,2025-02-26,2025-02-26
0cb12cdb-6cbe-403b-bec3-612754b652e6,Laugh,"['Animation', 'Horror', 'Comedy']",2017-05-02,7.5,137,89438954.72,676426962.02,[],PG,Movie,2025-02-26,2025-02-26
531bfc6d-fa6d-4c06-825c-addb4fe0d2f6,Perhaps share call,['Comedy'],2000-06-22,8.9,175,15300776.64,1108840499.83,"['Golden Globe', 'Oscar', ""Critics' Choice"", 'SAG']",NC-17,Movie,2025-02-26,2025-02-26
e2e38dd9-7a95-4d57-bc44-21b56dfbec36,Music,"['Mystery', 'Fantasy', 'Horror']",1985-01-11,8.7,109,193795480.18,616440501.57,[],PG,Movie,2025-02-26,2025-02-26
a6340a37-d0f1-413d-a3c4-72b24ce2a430,Beat our,"['Animation', 'Action', 'Comedy']",1998-02-01,2.1,116,272841862.69,230035241.94,"['Emmy', 'Oscar', 'SAG']",PG-13,Movie,2025-02-26,2025-02-26
ebef9145-a082-4808-a081-ea3b2efe5544,Option order,['Mystery'],2014-08-11,2.2,150,290929404.93,925228367.79,"[""Critics' Choice"", 'SAG']",NC-17,Movie,2025-02-26,2025-02-26
668c20e2-79d3-420e-a24d-06c95367f389,Government reduce high,['Drama'],2018-10-04,5.7,138,54592347.98,359548720.31,"['Oscar', 'Golden Globe', 'BAFTA', ""Critics' Choice""]",R,Movie,2025-02-26,2025-02-26
0b86d748-75af-41b3-a390-f0d0a0f2c430,Minute wide,['Adventure'],2014-02-07,9.4,153,15844895.58,33391287.47,"[""Critics' Choice"", 'Oscar']",G,Movie,2025-02-26,2025-02-26
aa4a1995-047e-4f6a-a92b-c41d498552bc,Discussion discuss,['Animation'],1989-01-08,3.3,81,89221667.16,197961413.14,"['Independent Spirit', ""Critics' Choice""]",PG-13,Movie,2025-02-26,2025-02-26
6c31a08b-824c-4556-8553-4940db352777,Year bring produce,['Comedy'],1992-03-05,2.2,158,46437174.67,1524064581.68,"['Oscar', 'Golden Globe']",PG,Movie,2025-02-26,2025-02-26
3b86c143-5a08-4bca-b91c-bb5cbd5a43a9,Language cover sure building,"['Action', 'Comedy']",1981-04-10,2.2,169,34732862.01,162363507.97,"['Emmy', 'Oscar']",PG,Movie,2025-02-26,2025-02-26
4d0b9383-1d9b-4b61-a91c-2ba0f20d2214,Million those language,"['Adventure', 'Drama', 'Action']",1980-08-18,3.2,101,52593158.26,1272381029.64,['SAG'],PG,Movie,2025-02-26,2025-02-26
1d107f74-3851-493c-b61e-bf3b86241355,Mind ten word,"['Animation', 'Thriller']",2006-06-12,3.6,122,152812091.27,1613057907.12,"['BAFTA', 'Independent Spirit', 'Emmy']",R,Movie,2025-02-26,2025-02-26
231a1b72-a0ff-4f30-9fcd-3d0fd16924a2,Resource wrong,['Fantasy'],1984-09-30,7.1,163,211974043.01,1064148529.95,['BAFTA'],PG-13,Movie,2025-02-26,2025-02-26
dc3ceb91-13cb-4e7b-986e-8f6941e15d43,Speak inside,"['Action', 'Sci-Fi']",1977-12-31,7.8,147,253176650.22,1679007587.15,"['SAG', ""Critics' Choice""]",G,Movie,2025-02-26,2025-02-26
9cc36be3-2a1f-4b76-93f8-9e96735569b6,Authority possible,"['Adventure', 'Thriller', 'Animation']",2015-08-30,3.8,177,255589578.45,994021788.52,[],G,Movie,2025-02-26,2025-02-26
6b2ffb83-efbd-44a8-ba64-3205a3a39544,Run gun now,"['Fantasy', 'Thriller', 'Drama']",1977-10-14,1.6,94,101058688.81,1138070003.3,[],NC-17,Movie,2025-02-26,2025-02-26
70e8bb86-e14d-4837-b880-3056c8d32c19,Sign within speak,['Thriller'],2012-09-02,6.9,164,77147857.85,663596534.0,"['Emmy', 'BAFTA']",PG-13,Movie,2025-02-26,2025-02-26
fc9b4f8e-e7f8-4529-b0de-1133378c2385,Suggest finally mother,"['Horror', 'Fantasy', 'Sci-Fi']",1999-01-20,4.3,109,102903151.01,1835520889.12,[],R,Movie,2025-02-26,2025-02-26
1afbde29-2185-40c5-9157-c68a972a87ff,Open benefit,"['Thriller', 'Mystery']",2022-01-21,10.0,92,246378713.0,95209920.97,"['Oscar', 'Golden Globe']",PG,Movie,2025-02-26,2025-02-26
34cfe4c9-8aa7-4941-891a-14520de0847c,Exist no but,['Action'],1983-04-23,1.7,109,252161052.5,984568037.84,[],PG,Movie,2025-02-26,2025-02-26
610dbce5-dd92-4048-8981-053d88416250,Your rather,['Horror'],1979-06-03,8.3,160,110599845.16,1311378069.98,"[""Critics' Choice"", 'Emmy']",NC-17,Movie,2025-02-26,2025-02-26
7a1b3234-60bc-4dd4-b142-69299192ae65,Dog apply,"['Fantasy', 'Action', 'Comedy']",2009-03-04,8.0,170,51634323.48,1172354808.95,['Golden Globe'],R,Movie,2025-02-26,2025-02-26
e5dde01b-039d-48ff-a1ef-b738194c45fa,Chance,"['Animation', 'Thriller', 'Fantasy']",2003-09-19,9.8,141,202175444.88,327345321.11,"['Oscar', 'Emmy', ""Critics' Choice""]",PG,Movie,2025-02-26,2025-02-26
3c98863d-adf1-4daf-84bc-861d0f10b1af,Account those back,"['Thriller', 'Mystery', 'Animation']",1985-08-27,3.1,180,204741936.92,823979413.81,['Golden Globe'],NC-17,Movie,2025-02-26,2025-02-26
aed3eaf4-44cb-436e-96a1-63a5bde3fa2b,Over hit mouth,"['Horror', 'Drama', 'Adventure']",2011-01-09,5.2,123,238095951.07,1057401396.16,[],PG-13,Movie,2025-02-26,2025-02-26
d5819a8e-4007-4bd1-8b79-da40816cf0ea,Law current ahead he,"['Action', 'Comedy']",1988-08-08,5.0,155,114244467.01,151224001.1,['Emmy'],PG-13,Movie,2025-02-26,2025-02-26
c2620b43-733b-42dd-b5ca-c8b4cad994f0,Laugh fact tend,"['Mystery', 'Drama']",2013-09-20,7.8,153,121420856.08,712174232.84,[],PG,Movie,2025-02-26,2025-02-26
87e5bae8-47f7-4a65-b1a0-9334694bfa03,Talk size thus,"['Drama', 'Action']",2013-08-30,3.6,139,284406713.28,406655236.67,"[""Critics' Choice""]",NC-17,Movie,2025-02-26,2025-02-26
e8216e72-be07-4775-8606-d19439213792,Student,"['Adventure', 'Animation']",2015-08-12,9.4,128,155145048.6,1372894341.35,"[""Critics' Choice"", 'Emmy', 'SAG']",NC-17,Movie,2025-02-26,2025-02-26
7fa6f523-158c-409b-b1dc-44d269c4a310,Teach TV future,['Fantasy'],1983-08-30,4.3,96,285444856.11,1755748986.1,"['BAFTA', 'Independent Spirit', 'Emmy', ""Critics' Choice""]",NC-17,Movie,2025-02-26,2025-02-26
dd27d25c-5698-4e75-8851-eda5c6bc7fe0,Card collection family,['Sci-Fi'],2007-09-23,6.9,117,162486135.31,885577749.65,"['SAG', ""Critics' Choice"", 'Oscar']",R,Movie,2025-02-26,2025-02-26
2a7ae90b-d2f6-4d7a-bac2-76baeb824e4b,Recently mouth,"['Adventure', 'Action', 'Fantasy']",2004-03-08,7.0,122,289955191.68,946829270.62,[],NC-17,Movie,2025-02-26,2025-02-26
981a035c-fbd2-43e6-9d5b-9b44682be19f,Miss say,['Fantasy'],2010-06-18,6.6,161,262593464.9,282428121.8,[],G,Movie,2025-02-26,2025-02-26
97b3f629-28f5-438e-a216-f4698a836eb9,The recently with,"['Animation', 'Comedy']",1982-11-06,8.7,139,279170427.41,13386893.56,"['Emmy', 'Oscar']",NC-17,Movie,2025-02-26,2025-02-26
74a10926-4a00-4876-9379-5381446ee238,Big call,"['Comedy', 'Action']",1999-07-07,7.8,100,232954148.33,1394365393.39,"['Golden Globe', 'Oscar', 'Emmy', ""Critics' Choice""]",NC-17,Movie,2025-02-26,2025-02-26
d23901ce-96ee-4aae-aada-675b49811d60,Down long receive,"['Comedy', 'Mystery']",2022-03-26,2.8,166,18097618.54,564482935.42,"[""Critics' Choice"", 'Independent Spirit', 'SAG', 'Golden Globe']",NC-17,Movie,2025-02-26,2025-02-26
ae2d0312-e556-40c1-b44b-b87d5320cc2d,Image throw,['Fantasy'],1992-08-29,3.9,154,166194140.7,789136599.64,['Oscar'],G,Movie,2025-02-26,2025-02-26
393d7f14-3edb-47c2-9bee-f042fcc3e3fc,Attorney,['Comedy'],2001-06-28,6.8,114,177039324.8,132488897.1,"['Golden Globe', ""Critics' Choice"", 'BAFTA', 'Emmy']",PG,Movie,2025-02-26,2025-02-26
88fd9798-58e0-40d1-8449-f0a8cd5419f4,Field bit,"['Comedy', 'Action']",2022-01-23,4.8,121,211693585.89,1243127612.19,"['Independent Spirit', 'Golden Globe', 'SAG']",R,Movie,2025-02-26,2025-02-26
00b77efd-8829-45f6-8da1-954e2039e240,Chance management,['Fantasy'],2012-12-05,9.2,169,52480152.61,1375836252.13,"['Golden Globe', 'SAG', 'Emmy']",PG,Movie,2025-02-26,2025-02-26
f786621b-328c-4e0b-9865-cdadd549d055,Safe nearly,"['Horror', 'Comedy']",2017-05-11,6.1,152,175817668.39,1710695510.84,"['Emmy', ""Critics' Choice"", 'BAFTA', 'Oscar']",R,Movie,2025-02-26,2025-02-26
b383f542-3751-4800-bb6f-bd7367275e29,Enjoy seem animal,['Mystery'],1981-02-13,2.1,153,166204515.23,270593233.13,"[""Critics' Choice"", 'Emmy', 'BAFTA', 'Golden Globe']",PG-13,Movie,2025-02-26,2025-02-26
5c1f7c1b-7de2-4425-8077-34c721173ff8,Air project,"['Thriller', 'Comedy']",1984-09-15,7.0,102,185751229.58,99892287.74,"[""Critics' Choice"", 'SAG']",PG,Movie,2025-02-26,2025-02-26
0de8c3ce-5ba1-4c2c-b1c6-37c0ed86161e,Direction start,"['Mystery', 'Adventure']",1979-02-06,3.0,120,58290449.97,1613853624.54,[],NC-17,Movie,2025-02-26,2025-02-26
1f669c01-a34c-47d7-85a4-2b82b64360c7,Person whose may,['Sci-Fi'],1982-06-21,2.4,164,35859640.9,1792741128.23,"['BAFTA', 'Oscar', 'SAG']",PG-13,Movie,2025-02-26,2025-02-26
57d634c1-55d8-46c4-951c-af7ea423fae5,Lawyer use minute,['Mystery'],1996-08-12,7.9,147,129887181.67,1109986806.45,['SAG'],R,Movie,2025-02-26,2025-02-26
80b83740-368a-48ae-8a9e-c0d79e6d0c15,Until they,['Mystery'],2023-05-15,7.5,99,124832373.84,19080065.01,[],G,Movie,2025-02-26,2025-02-26
78b3b051-acbd-46fa-81f3-46c3ee5ec695,Million,"['Sci-Fi', 'Adventure', 'Action']",1994-04-02,4.9,178,132957350.65,766335425.45,['Golden Globe'],NC-17,Movie,2025-02-26,2025-02-26
ebec90e3-f14b-4897-b426-7df6096530c9,Market third mean,"['Horror', 'Drama']",2009-02-24,3.5,145,186616212.0,904438991.94,['SAG'],R,Movie,2025-02-26,2025-02-26
b73afe77-079c-40ae-9bec-f7d45ef5ed30,Poor oil wind,['Comedy'],1992-05-28,6.2,104,186999227.55,579794111.51,"[""Critics' Choice""]",NC-17,Movie,2025-02-26,2025-02-26
b390e1b7-1845-49b1-b605-536fb0d1fc1b,Sell politics behavior,['Sci-Fi'],2014-06-16,7.8,163,47313166.81,241414626.32,"['BAFTA', 'Oscar', 'Independent Spirit', 'Emmy']",PG,Movie,2025-02-26,2025-02-26
d533792f-223f-407a-a267-8306c9131160,Also cup manager,"['Drama', 'Adventure', 'Thriller']",2018-01-17,4.8,116,288546583.96,673725381.22,[],NC-17,Movie,2025-02-26,2025-02-26
076e51dc-d832-4571-b013-a903d40b1f91,Capital raise,"['Thriller', 'Comedy', 'Adventure']",2014-07-21,6.7,140,239398737.52,1388954103.4,"['BAFTA', 'Independent Spirit']",NC-17,Movie,2025-02-26,2025-02-26
9ec599da-a0fd-4262-8788-b497634366c8,Nearly service method,['Adventure'],2016-06-30,6.2,170,115066407.82,644444731.32,"['Independent Spirit', 'SAG', 'Emmy']",R,Movie,2025-02-26,2025-02-26
8afc08a9-49d4-4b12-8dd2-cb49b88ef601,Certainly own color,"['Horror', 'Comedy']",2010-08-23,7.6,164,156057832.89,1335725854.86,[],R,Movie,2025-02-26,2025-02-26
780ee31a-723c-4274-972e-55a3d4884790,Case,['Adventure'],1994-12-02,9.6,104,21845730.44,1334951390.93,"['BAFTA', ""Critics' Choice"", 'Oscar']",PG-13,Movie,2025-02-26,2025-02-26
963831dc-fe6b-455e-bd8a-051c6e691a8d,Establish second turn,"['Sci-Fi', 'Animation', 'Fantasy']",2001-01-08,5.2,120,87703185.92,880828385.76,[],PG-13,Movie,2025-02-26,2025-02-26
a90f8404-d807-4644-a3c8-99d6253d965a,Such,"['Drama', 'Action']",2003-05-07,1.8,136,25077924.75,1434149119.07,[],PG,Movie,2025-02-26,2025-02-26
0cd4795e-9a7d-49d5-b472-f5d18996e5d6,Own happy,"['Comedy', 'Sci-Fi']",1997-05-15,7.6,151,58223811.6,1565577251.69,[],NC-17,Movie,2025-02-26,2025-02-26
ac75051d-e2ed-4ea8-8bf8-eb14c9feded1,Daughter,"['Thriller', 'Comedy']",2005-08-01,2.6,136,273202280.57,127482799.17,[],R,Movie,2025-02-26,2025-02-26
994b608a-182d-40a4-bca8-fb156a093ef2,Meeting smile middle,"['Mystery', 'Fantasy', 'Comedy']",1978-08-03,4.6,169,260625470.61,830083933.68,"['Oscar', 'BAFTA']",NC-17,Movie,2025-02-26,2025-02-26
9641ef0f-ad6d-42d0-83e5-b6031a204dff,Majority thousand push,"['Sci-Fi', 'Mystery', 'Drama']",2024-10-20,1.9,113,280684869.3,869262627.85,[],PG-13,Movie,2025-02-26,2025-02-26
3f6d059a-54bf-406f-b3de-856890940c07,Soldier do sing,"['Horror', 'Adventure']",1998-11-19,7.2,90,80469258.09,770680296.67,"['Golden Globe', 'SAG']",G,Movie,2025-02-26,2025-02-26
f25f24d9-aa71-4e61-ac54-09e09125451e,Include century,['Drama'],2003-07-05,9.8,176,92683404.64,1381910837.28,"['BAFTA', 'Emmy', 'Independent Spirit']",PG-13,Movie,2025-02-26,2025-02-26
d03d8252-6fb5-463d-89da-dcf94492c3fa,Effect study,"['Horror', 'Animation']",2017-08-23,6.5,165,292738458.15,986275906.86,"['BAFTA', 'SAG', 'Independent Spirit']",PG,Movie,2025-02-26,2025-02-26
6d690745-58d8-4e1b-ad79-1ee07ee47cee,Put right size,"['Drama', 'Action']",2007-04-25,2.8,128,277273581.15,333009263.97,"[""Critics' Choice"", 'Golden Globe']",PG,Movie,2025-02-26,2025-02-26
c073afd0-423c-485f-a9ee-4ef89ce0a429,Next woman first friend,"['Sci-Fi', 'Comedy', 'Mystery']",1993-05-19,4.0,132,233168101.31,867979901.57,"['Golden Globe', 'Oscar', 'Independent Spirit', 'Emmy']",PG,Movie,2025-02-26,2025-02-26
38c22995-3f12-4681-bf04-d67ddcbed562,Tax kitchen,"['Action', 'Comedy', 'Animation']",1984-04-21,1.9,168,189985239.02,1350365280.29,"['Independent Spirit', 'Emmy', 'BAFTA']",PG,Movie,2025-02-26,2025-02-26
6337f863-b861-4f3d-a5bd-b1e51a11e1b0,Major blue piece,"['Comedy', 'Animation']",1999-09-09,9.1,92,225708021.34,799099216.13,[],NC-17,Movie,2025-02-26,2025-02-26
f3ff1b9f-a1f5-4624-ae62-5ad8791f20c2,Product protect race source,['Mystery'],2001-03-29,2.9,150,172649586.66,774986426.63,"['SAG', 'Emmy', 'Independent Spirit', 'Golden Globe']",NC-17,Movie,2025-02-26,2025-02-26
72cd3aa7-e0e2-4f63-9261-0efb11e0eafd,Great manage,"['Adventure', 'Thriller']",1996-05-23,5.6,151,124905682.01,275236823.84,['BAFTA'],PG-13,Movie,2025-02-26,2025-02-26
139e2d3b-06a2-487a-998b-05dcb9dd5d00,Provide son,"['Horror', 'Fantasy']",1993-12-15,8.9,107,137808467.2,383804279.57,[],R,Movie,2025-02-26,2025-02-26
d9f1ea7a-380e-462c-979e-8c64bd4de04e,Case small,"['Horror', 'Thriller']",1999-01-12,9.2,125,247656629.22,1563681334.38,"[""Critics' Choice""]",NC-17,Movie,2025-02-26,2025-02-26
3a8a6aa3-20e8-4de6-b019-3ee2832f3ddb,Entire,['Mystery'],2005-06-16,1.3,111,6240949.51,1392525526.13,"['Independent Spirit', 'SAG']",R,Movie,2025-02-26,2025-02-26
2304ed08-20da-4b49-bfec-e72f1d6dfa10,Pull foreign,['Comedy'],2010-03-20,2.3,110,170304722.68,238838503.98,"['Oscar', 'Independent Spirit']",PG-13,Movie,2025-02-26,2025-02-26
0ef99dc6-4cf8-4b4b-b148-3207625f8db2,Possible recently,['Horror'],2000-02-29,3.6,172,120912195.24,1779759955.01,"['Emmy', 'Golden Globe', ""Critics' Choice""]",PG-13,Movie,2025-02-26,2025-02-26
e9da894a-6a6f-43ad-ae97-b5cfdf57e5b4,Son rather person build,"['Comedy', 'Fantasy', 'Sci-Fi']",2007-02-20,9.3,131,131815986.77,652240370.65,['BAFTA'],PG,Movie,2025-02-26,2025-02-26
95e268c2-3226-4df3-9324-8701433aa5fb,Son sense myself,"['Action', 'Comedy', 'Sci-Fi']",1996-09-05,7.8,111,253441605.11,1654875989.87,[],G,Movie,2025-02-26,2025-02-26
02bf7289-2819-4032-a534-d5b5d52da001,Born visit,['Fantasy'],2011-12-28,9.7,99,216592040.5,1095209316.93,[],PG,Movie,2025-02-26,2025-02-26
347971ae-428e-4c8f-ae39-696267e56488,Structure maintain,['Animation'],2007-06-11,9.2,125,55755292.3,1991949003.64,"['Emmy', 'BAFTA']",PG,Movie,2025-02-26,2025-02-26
de8fd430-c93e-4ccc-97e9-51d0a26e814c,Girl alone modern over,"['Sci-Fi', 'Thriller']",1979-02-05,3.3,91,235077575.52,847253203.6,"[""Critics' Choice"", 'BAFTA', 'Emmy']",G,Movie,2025-02-26,2025-02-26
c92045f9-06b2-4d20-9dbd-0f86adcc75f2,Issue put daughter,['Thriller'],2014-12-27,9.1,170,166160808.44,802238328.94,"['Oscar', ""Critics' Choice""]",PG-13,Movie,2025-02-26,2025-02-26
8dc7bb4d-810d-4932-ba59-5b0cd157fb33,Professional race,"['Drama', 'Sci-Fi']",2018-11-06,4.9,158,20409201.05,1812426760.75,"['Oscar', 'Golden Globe', 'SAG', 'Independent Spirit']",PG,Movie,2025-02-26,2025-02-26
e6a9815e-a288-469f-84e2-f26ea48f35d9,Line,"['Horror', 'Sci-Fi']",1990-04-19,2.9,171,58813857.39,1909526726.71,"['BAFTA', 'Golden Globe', 'SAG']",NC-17,Movie,2025-02-26,2025-02-26
48cfc844-7c41-41be-803a-2789a19f455a,Soldier role him,"['Drama', 'Action', 'Thriller']",2012-09-18,1.2,95,160365958.24,888229676.29,[],NC-17,Movie,2025-02-26,2025-02-26
5898975c-ccec-4d65-b3e4-2dbd1c64a2b3,Art carry modern,['Sci-Fi'],1980-06-18,9.9,80,85358838.65,242427908.3,['Independent Spirit'],PG-13,Movie,2025-02-26,2025-02-26
78f972d4-d708-4a03-8194-33f4a80fe7a9,Amount expert,['Mystery'],1975-06-23,7.4,89,136763361.06,1115258165.74,"['Emmy', ""Critics' Choice"", 'SAG', 'Independent Spirit']",PG-13,Movie,2025-02-26,2025-02-26
f3efac7e-16c3-456d-a474-a4ede44beced,General heavy,"['Adventure', 'Fantasy']",2016-02-15,4.9,101,190815364.02,1644051584.99,"['BAFTA', 'Oscar', 'SAG', 'Golden Globe']",G,Movie,2025-02-26,2025-02-26
87f533f0-efdc-4afe-a056-9d808d7ec036,Remain same close,"['Sci-Fi', 'Drama', 'Comedy']",2016-06-20,7.1,82,124744780.92,1031809646.22,[],PG,Movie,2025-02-26,2025-02-26
3d524030-ed9a-48bb-9c3d-cfac2234473d,Gun your,"['Adventure', 'Animation', 'Drama']",2020-09-21,9.4,164,123341797.04,129593758.45,"[""Critics' Choice"", 'Golden Globe', 'Oscar', 'Emmy']",PG,Movie,2025-02-26,2025-02-26
df73591c-6b6b-438f-a816-53bd41bdedca,Yes pretty,['Horror'],1996-12-22,8.3,171,131263574.99,998677805.04,['Independent Spirit'],PG-13,Movie,2025-02-26,2025-02-26
359a8c48-f2b2-4a17-8303-4afe707bc956,Total soon,"['Sci-Fi', 'Action']",1978-07-14,5.8,93,209443250.6,841179768.96,"['BAFTA', 'Oscar']",PG-13,Movie,2025-02-26,2025-02-26
7e4d2199-c866-460d-8282-08baa7e575d2,Focus across,"['Animation', 'Sci-Fi']",1993-02-20,8.6,162,189679225.13,431887039.48,"['Oscar', 'Golden Globe', 'Independent Spirit', 'Emmy']",G,Movie,2025-02-26,2025-02-26
475ae0ba-c661-402a-99b1-ce8f6e0e1cb4,Front political move leg,['Sci-Fi'],1984-02-25,9.8,108,258326370.95,1869829355.05,['Emmy'],PG-13,Movie,2025-02-26,2025-02-26
29adabc4-07dc-488a-b1bc-372b82363950,Environment officer billion,"['Action', 'Sci-Fi', 'Fantasy']",2012-04-26,8.1,151,271031429.97,1872837795.3,"[""Critics' Choice"", 'BAFTA', 'Independent Spirit']",NC-17,Movie,2025-02-26,2025-02-26
26c53678-0779-429e-a733-90908275ecbe,Practice,"['Adventure', 'Drama']",1984-10-08,9.7,146,6754637.69,353673046.3,"['BAFTA', 'SAG', ""Critics' Choice"", 'Golden Globe']",PG-13,Movie,2025-02-26,2025-02-26
